player,season,contract_length
Chris Webber,1996,6
David Robinson,1996,2
Antonio McDyess,1996,4
Joe Smith,1996,3
Luc Longley,1996,3
Jerry Stackhouse,1996,3
Rasheed Wallace,1996,3
Kevin Garnett,1996,3
Kurt Thomas,1996,3
Brent Barry,1996,3
Theo Ratliff,1996,3
Jason Caffey,1996,3
Michael Finley,1996,3
David Vaughn,1996,3
Randy Brown,1996,1
Jimmy King,1996,2
Jud Buechler,1996,1
