salary_cap_perc
0.001
0.021
0.016
0.032
0.182
0.057
0.032
0.023
0.092
0.021
0.13
0.259
0.175
0.001
0.35
0.005
0.011
0.037
0.066
0.052
0.013
0.038
0.109
0.022
0.036
0.009
0.015
0.196
0.191
0.023
0.107
0.112
0.001
0.052
0.086
0.033
0.095
0.106
0.021
0.021
0.301
0.019
0.134
0.347
0.023
0.016
0.112
0.015
0.021
0.01
0.027
0.023
0.116
0.119
0.217
0.019
0.078
0.018
0.17
0.033
0.138
0.086
0.021
0.015
0.067
0.021
0.323
0.021
0.036
0.206
0.003
0.003
0.049
0.067
0.053
0.009
0.355
0.023
0.055
0.275
0.008
0.017
0.113
0.001
0.072
0.014
0.021
0.022
0.021
0.035
0.03
0.3
0.021
0.056
0.016
0.097
0.073
0.084
0.045
0.126
0.04
0.013
0.007
0.068
0.214
0.058
0.048
0.015
0.016
0.342
0.069
0.015
0.091
0.02
0.05
0.013
0.086
0.142
0.234
0.043
0.016
0.157
0.212
0.137
0.009
0.106
0.06
0.002
0.3
0.067
0.322
0.117
0.04
0.02
0.352
0.154
0.282
0.192
0.043
0.174
0.111
0.023
0.01
0.022
0.025
0.017
0.014
0.034
0.087
0.069
0.023
0.3
0.047
0.126
0.085
0.016
0.016
0.181
0.085
0.033
0.112
0.25
0.177
0.06
0.032
0.015
0.131
0.033
0.121
0.055
0.096
0.111
0.027
0.191
0.021
0.023
0.021
0.235
0.356
0.084
0.104
0.092
0.133
0.005
0.018
0.153
0.222
0.25
0.017
0.207
0.038
0.3
0.137
0.077
0.013
0.018
0.015
0.086
0.021
0.117
0.034
0.008
0.017
0.015
0.143
0.144
0.018
0.021
0.021
0.042
0.136
0.114
0.15
0.282
0.016
0.014
0.002
0.267
0.021
0.092
0.138
0.085
0.109
0.007
0.063
0.024
0.112
0.015
0.199
0.06
0.064
0.102
0.131
0.282
0.163
0.141
0.124
0.002
0.074
0.021
0.111
0.195
0.099
0.046
0.19
0.121
0.016
0.042
0.073
0.118
0.101
0.023
0.088
0.182
0.027
0.019
0.085
0.001
0.006
0.217
0.098
0.045
0.099
0.015
0.102
0.023
0.209
0.115
0.017
0.011
0.086
0.006
0.112
0.146
0.015
0.033
0.042
0.062
0.258
0.035
0.065
0.018
0.016
0.005
0.039
0.081
0.021
0.043
0.085
0.085
0.073
0.014
0.068
0.017
0.015
0.052
0.036
0.016
0.067
0.002
0.03
0.09
0.04
0.027
0.224
0.044
0.063
0.145
0.117
0.068
0.018
0.015
0.181
0.08
0.045
0.045
0.02
0.105
0.013
0.25
0.288
0.25
0.018
0.018
0.013
0.02
0.146
0.077
0.018
0.235
0.043
0.047
0.098
0.014
0.101
0.21
0.052
0.001
0.1
0.013
0.044
0.025
0.069
0.044
0.311
0.057
0.018
0.112
0.149
0.162
0.06
0.043
0.033
0.251
0.107
0.052
0.052
0.3
0.044
0.041
0.079
0.194
0.153
0.289
0.063
0.079
0.001
0.021
0.089
0.103
0.183
0.025
0.027
0.178
0.017
0.014
0.023
0.227
0.021
0.064
0.095
0.024
0.021
0.006
0.009
0.05
0.045
0.044
0.057
0.011
0.044
0.25
0.124
0.021
0.007
0.001
0.015
0.053
0.25
0.003
0.017
0.095
0.097
0.036
0.016
0.064
0.052
0.031
0.16
0.051
0.147
0.115
0.119
0.239
0.18
0.013
0.329
0.021
0.077
0.13
0.018
0.015
0.101
0.015
0.022
0.357
0.239
0.033
0.037
0.016
0.163
0.148
0.023
0.143
0.017
0.07
0.123
0.125
0.046
0.016
0.077
0.25
0.001
0.11
0.281
0.181
0.052
0.025
0.02
0.064
0.017
0.085
0.023
0.052
0.019
0.014
0.086
0.024
0.054
0.021
0.075
0.058
0.016
0.194
0.082
0.25
0.015
0.298
0.129
0.014
0.071
0.043
0.235
0.207
0.239
0.069
0.112
0.02
0.054
0.044
0.015
0.017
0.048
0.197
0.078
0.022
0.228
0.064
0.014
0.042
0.031
0.109
0.318
0.033
0.281
0.064
0.001
0.022
0.027
0.016
0.004
0.179
0.034
0.019
0.259
0.111
0.145
0.014
0.151
0.002
0.043
0.004
0.018
0.132
0.021
0.073
0.016
0.09
0.207
0.015
0.133
0.011
0.166
0.054
0.016
0.013
0.023
0.112
0.28
0.06
0.065
0.004
0.062
0.001
0.261
0.069
0.072
0.032
0.125
0.066
0.034
0.09
0.002
0.085
0.167
0.041
0.07
0.023
0.281
0.017
0.023
0.205
0.015
0.021
0.018
0.034
0.065
0.075
0.367
0.019
0.112
0.017
0.28
0.038
0.014
0.064
0.031
0.266
0.337
0.056
0.033
0.139
0.161
0.171
0.021
0.001
0.016
0.016
0.024
0.044
0.002
0.25
0.044
0.184
0.099
0.056
0.101
0.086
0.077
0.069
0.159
0.221
0.021
0.024
0.09
0.02
0.023
0.139
0.06
0.165
0.093
0.041
0.19
0.146
0.074
0.037
0.015
0.031
0.002
0.277
0.121
0.215
0.075
0.056
0.206
0.015
0.031
0.062
0.052
0.112
0.004
0.071
0.021
0.181
0.159
0.007
0.245
0.02
0.023
0.115
0.098
0.016
0.002
0.063
0.085
0.023
0.082
0.313
0.029
0.008
0.023
0.016
0.114
0.023
0.172
0.004
0.039
0.023
0.043
0.121
0.235
0.085
0.25
0.152
0.032
0.004
0.162
0.139
0.35
0.023
0.067
0.021
0.002
0.015
0.332
0.235
0.009
0.018
0.023
0.02
0.13
0.043
0.038
0.016
0.121
0.005
0.124
0.207
0.023
0.026
0.015
0.022
0.003
0.281
0.107
0.35
0.013
0.004
0.023
0.043
0.017
0.116
0.036
0.016
0.017
0.201
0.013
0.052
0.068
0.085
0.005
0.115
0.149
0.062
0.013
0.108
0.291
0.023
0.107
0.019
0.021
0.046
0.124
0.046
0.031
0.06
0.087
0.023
0.076
0.023
0.022
0.12
0.021
0.018
0.039
0.015
0.055
0.021
0.013
0.016
0.015
0.086
0.137
0.016
0.031
0.033
0.015
0.002
0.021
0.004
0.02
0.069
0.002
0.023
0.136
0.221
0.024
0.121
0.028
0.129
0.013
0.005
0.052
0.038
0.076
0.014
0.132
0.027
0.018
0.092
0.015
0.09
0.062
0.021
0.084
0.206
0.35
0.023
0.022
0.062
0.056
0.015
0.116
0.139
0.075
0.082
0.112
0.004
0.057
0.172
0.098
0.06
0.204
0.016
0.06
0.079
0.023
0.037
0.092
0.018
0.016
0.019
0.139
0.069
0.043
0.052
0.133
0.143
0.03
0.023
0.019
0.25
0.274
0.279
0.099
0.085
0.011
0.014
0.023
0.023
0.052
0.066
0.127
0.023
0.023
0.033
0.015
0.017
0.031
0.047
0.181
0.02
0.033
0.017
0.036
0.235
0.023
0.015
0.023
0.234
0.35
0.003
0.113
0.016
0.022
0.004
0.033
0.034
0.016
0.004
0.071
0.171
0.006
0.056
0.286
0.06
0.041
0.088
0.052
0.298
0.023
0.015
0.023
0.086
0.093
0.013
0.227
0.236
0.073
0.021
0.076
0.016
0.016
0.234
0.35
0.05
0.071
0.105
0.04
0.015
0.112
0.051
0.035
0.127
0.022
0.034
0.056
0.389
0.078
0.028
0.021
0.021
0.043
0.3
0.06
0.03
0.152
0.056
0.019
0.023
0.027
0.015
0.13
0.071
0.02
0.053
0.074
0.021
0.017
0.234
0.081
0.003
0.017
0.018
0.013
0.237
0.023
0.005
0.25
0.192
0.041
0.023
0.103
0.014
0.282
0.023
0.267
0.048
0.037
0.058
0.018
0.109
0.001
0.024
0.085
0.066
0.015
0.063
0.121
0.02
0.191
0.014
0.077
0.047
0.072
0.252
0.032
0.19
0.086
0.037
0.057
0.016
0.165
0.3
0.234
0.14
0.055
0.13
0.022
0.234
0.173
0.014
0.215
0.001
0.047
0.013
0.118
0.133
0.143
0.071
0.033
0.081
0.147
0.022
0.019
0.021
0.168
0.147
0.097
0.05
0.115
0.002
0.046
0.156
0.103
0.165
0.046
0.215
0.062
0.011
0.052
0.011
0.073
0.101
0.072
0.35
0.026
0.06
0.015
0.222
0.017
0.023
0.085
0.099
0.015
0.015
0.311
0.001
0.28
0.061
0.087
0.099
0.013
0.005
0.007
0.001
0.014
0.068
0.118
0.034
0.023
0.025
0.001
0.004
0.091
0.013
0.069
0.051
0.034
0.204
0.014
0.162
0.023
0.009
0.099
0.007
0.014
0.015
0.063
0.118
0.085
0.01
0.008
0.129
0.007
0.112
0.155
0.017
0.061
0.007
0.038
0.092
0.017
0.044
0.041
0.082
0.152
0.021
0.06
0.134
0.126
0.128
0.023
0.133
0.129
0.051
0.004
0.136
0.078
0.015
0.117
0.086
0.051
0.017
0.018
0.098
0.047
0.005
0.003
0.162
0.171
0.014
0.019
0.047
0.16
0.048
0.044
0.025
0.02
0.073
0.058
0.016
0.435
0.282
0.022
0.332
0.14
0.004
0.013
0.093
0.121
0.019
0.234
0.016
0.121
0.023
0.023
0.113
0.011
0.267
0.013
0.199
0.085
0.016
0.143
0.101
0.023
0.003
0.018
0.181
0.086
0.001
0.02
0.021
0.186
0.016
0.28
