PLAYER;2019/20
Buddy Hield;$4,861,207
Frank Ntilikina;$4,855,800
Rodney McGruder;$4,807,693
Ed Davis;$4,767,000
Richaun Holmes;$4,767,000
Frank Kaminsky;$4,767,000
Mike Scott;$4,767,000
Robin Lopez;$4,767,000
Avery Bradley;$4,767,000
JaMychal Green;$4,767,000
Justin Holiday;$4,767,000
Garrett Temple;$4,767,000
Enes Kanter;$4,767,000
Collin Sexton;$4,764,960
Rui Hachimura;$4,469,160
Kevon Looney;$4,464,286
Dennis Smith;$4,463,640
Jamal Murray;$4,444,746
Kevin Knox;$4,380,120
Cam Reddish;$4,245,720
Zach Collins;$4,240,200
Mikal Bridges;$4,161,000
Alex Len;$4,160,000
Nicolo Melli;$4,102,564
Cameron Johnson;$4,033,440
Malik Monk;$4,028,400
Patrick McCaw;$4,000,000
Reggie Bullock;$4,000,000
JaVale McGee;$4,000,000
Dorian Finney-Smith;$4,000,000
Shai Gilgeous-Alexander;$3,952,920
PJ Washington;$3,831,840
Luke Kennard;$3,827,160
Miles Bridges;$3,755,400
Jakob Poeltl;$3,754,885
Tyler Herro;$3,640,200
Donovan Mitchell;$3,635,760
Stanley Johnson;$3,623,000
Jake Layman;$3,581,986
Thon Maker;$3,569,643
Jerome Robinson;$3,567,720
Danuel House;$3,540,000
Domantas Sabonis;$3,529,554
DeMarcus Cousins;$3,500,000
TJ McConnell;$3,500,000
Boban Marjanovic;$3,500,000
Dario Saric;$3,481,985
Taurean Prince;$3,481,985
Romeo Langford;$3,458,400
Bam Adebayo;$3,454,080
Michael Porter;$3,389,400
Denzel Valentine;$3,377,568
Juan Hernangomez;$3,321,029
Sekou Doumbouya;$3,285,120
Justin Jackson;$3,280,920
Troy Brown;$3,219,480
Yogi Ferrell;$3,150,000
Zhaire Smith;$3,058,800
Khem Birch;$3,000,000
Quinn Cook;$3,000,000
Ryan Arcidiacono;$3,000,000
Nickeil Alexander-Walker;$2,964,840
DJ Wilson;$2,961,120
Cedi Osman;$2,907,143
Donte DiVincenzo;$2,905,800
Bryn Forbes;$2,875,000
Goga Bitadze;$2,816,760
TJ Leaf;$2,813,280
Lonnie Walker;$2,764,200
Alex Caruso;$2,750,000
Malik Beasley;$2,731,713
Luka Samanic;$2,689,920
John Collins;$2,686,560
Kevin Huerter;$2,636,280
Caris LeVert;$2,625,717
Marko Guduric;$2,625,000
DeAndre Bembry;$2,603,981
Matisse Thybulle;$2,582,160
Harry Giles;$2,578,800
Wesley Matthews;$2,564,753
Kyle Korver;$2,564,753
Udonis Haslem;$2,564,753
Jared Dudley;$2,564,753
Rajon Rondo;$2,564,753
Dwight Howard;$2,564,753
Tyson Chandler;$2,564,753
Thabo Sefolosha;$2,564,753
Jose Juan Barea;$2,564,753
Wilson Chandler;$2,564,753
Vince Carter;$2,564,753
Josh Okogie;$2,530,680
Vincent Poirier;$2,505,793
Rondae Hollis-Jefferson;$2,500,000
Brandon Clarke;$2,478,840
Terrance Ferguson;$2,475,840
Grayson Allen;$2,429,400
Alfonzo McKinnie;$2,391,985
Grant Williams;$2,379,840
Jarrett Allen;$2,376,840
Pascal Siakam;$2,351,838
Skal Labissiere;$2,338,846
Chandler Hutchison;$2,332,320
Patrick Patterson;$2,331,593
Dejounte Murray;$2,321,735
Alec Burks;$2,320,044
Damian Jones;$2,305,057
Darius Bazley;$2,284,800
OG Anunoby;$2,281,800
Ante Zizic;$2,281,800
Markieff Morris;$2,259,887
Luke Kornet;$2,250,000
Aaron Holiday;$2,239,200
Ty Jerome;$2,193,480
Willie Cauley-Stein;$2,177,483
Kyle O'Quinn;$2,174,318
Austin Rivers;$2,174,310
Carmelo Anthony;$2,159,029
Anfernee Simons;$2,149,560
Nassir Little;$2,105,520
Moritz Wagner;$2,063,520
Dylan Windler;$2,035,800
Caleb Swanigan;$2,033,160
Michael Carter-Williams;$2,028,594
Mike Muscala;$2,028,594
Ben McLemore;$2,028,594
Edmond Sumner;$2,000,000
Torrey Craig;$2,000,000
Noah Vonleh;$2,000,000
Landry Shamet;$1,995,120
Mfiondu Kabengele;$1,977,000
Kyle Kuzma;$1,974,600
Jordan Poole;$1,964,760
Tony Bradley;$1,962,360
Keldon Johnson;$1,950,600
Derrick White;$1,948,080
Robert Williams;$1,937,520
Josh Hart;$1,934,160
Jacob Evans;$1,925,880
Dzanan Musa;$1,911,600
Omari Spellman;$1,897,800
Glenn Robinson III;$1,882,867
James Ennis;$1,882,867
Nerlens Noel;$1,882,867
Shabazz Napier;$1,845,301
Bruno Caboclo;$1,845,301
JR Smith;$1,746,470
Emmanuel Mudiay;$1,737,145
Mario Hezonja;$1,737,145
Raul Neto;$1,737,145
JaKarr Sampson;$1,737,145
Pat Connaughton;$1,723,050
Jahlil Okafor;$1,702,486
Rodions Kurucs;$1,699,236
Cheick Diallo;$1,678,854
Willy Hernangomez;$1,676,735
Georges Niang;$1,645,357
Derrick Jones;$1,645,357
Christian Wood;$1,645,357
Treveon Graham;$1,645,357
Furkan Korkmaz;$1,620,564
Shaquille Harrison;$1,620,564
Royce O'Neale;$1,618,520
Wesley Iwundu;$1,618,520
Abdel Nader;$1,618,520
Damyean Dotson;$1,618,520
Frank Jackson;$1,618,520
Sterling Brown;$1,618,520
Dillon Brooks;$1,618,520
Dwayne Bacon;$1,618,520
Semi Ojeleye;$1,618,520
Chris Boucher;$1,588,231
Malcolm Miller;$1,588,231
Monte Morris;$1,588,231
Mitchell Robinson;$1,559,712
Nigel Williams-Goss;$1,500,000
Isaiah Roby;$1,500,000
Wenyen Gabriel;$1,445,697
Shake Milton;$1,445,697
Theo Pinson;$1,445,697
Thanasis Antetokounmpo;$1,445,697
Brad Wanamaker;$1,445,697
Isaac Bonga;$1,416,852
Chimezie Metu;$1,416,852
Gary Trent Jr;$1,416,852
Elie Okobo;$1,416,852
Jevon Carter;$1,416,852
Ryan Broekhoff;$1,416,852
Melvin Frazier;$1,416,852
Deonte Burton;$1,416,852
Hamidou Diallo;$1,416,852
Kenrich Williams;$1,416,852
Jarred Vanderbilt;$1,416,852
Duncan Robinson;$1,416,852
Kendrick Nunn;$1,416,852
De'Anthony Melton;$1,416,852
Alize Johnson;$1,416,852
Bruce Brown;$1,416,852
Khyri Thomas;$1,416,852
Sviatoslav Mykhailiuk;$1,416,852
Keita Bates-Diop;$1,416,852
Jalen Brunson;$1,416,852
Devonte Graham;$1,416,852
Jaylen Nowell;$1,400,000
Bruno Fernando;$1,400,000
Kevin Porter;$1,290,960
Jordan McRae;$1,254,933
Carsen Edwards;$1,228,026
Cody Martin;$1,173,310
Gary Payton II;$1,052,909
Admiral Schofield;$1,000,000
Terance Mann;$1,000,000
David Nwaba;$903,111
Miye Oni;$898,310
Dewan Hernandez;$898,310
Terence Davis;$898,310
Matt Thomas;$898,310
Justin James;$898,310
DaQuan Jeffries;$898,310
Jalen Lecque;$898,310
Ignas Brazdeikis;$898,310
Naz Reid;$898,310
KZ Okpala;$898,310
Talen Horton-Tucker;$898,310
Eric Paschall;$898,310
Alen Smailagic;$898,310
Vlatko Cancar;$898,310
Daniel Gafford;$898,310
Caleb Martin;$898,310
Jalen McDaniels;$898,310
Nicolas Claxton;$898,310
Javonte Green;$898,310
Damion Lee;$842,327
Jeff Green;$840,427
Timothe Luwawu;$837,583
Juwan Morgan;$746,054
Gary Clark;$718,765
Marvin Williams;$604,278
Michael Kidd-Gilchrist;$595,122
Rayjon Tucker;$578,573
Chris Clemons;$563,346
Brandon Goodwin;$522,738
Reggie Jackson;$512,721
Justin Patton;$483,115
Anzejs Pasecniks;$482,144
Chris Silva;$466,918
Troy Daniels;$458,439
Anthony Tolliver;$434,704
Joakim Noah;$381,360
Dion Waiters;$375,385
Dean Wade;$375,000
Norvel Pelle;$350,189
Juan Toscano-Anderson;$350,189
Ky Bowman;$350,189
Jamal Crawford;$289,803
Jordan Bell;$250,000
Tyler Zeller;$245,686
Trey Burke;$229,220
Jontay Porter;$197,933
Jerian Grant;$196,288
Cameron Payne;$196,288
Dragan Bender;$189,700
Mychal Mulder;$187,782
Corey Brewer;$183,115
Sindarius Thornwell;$183,115
PJ Dozier;$183,115
Tyler Johnson;$183,115
Jaylen Adams;$163,356
Joe Chealey;$163,356
Johnathan Williams;$161,245
Luguentz Dort;$155,647
Oshae Brissett;$129,568
JP Macura;$106,181
Donta Hall;$101,504
Chasson Randle;$91,557
Sheldon Mac;$91,557
Jonah Bolden;$89,846
Derrick Walton;$81,678
Garrison Mathews;$79,568
Justin Wright-Foreman;$79,568
Jarrell Brantley;$79,568
Paul Watson;$79,568
Quinndary Weatherspoon;$79,568
Drew Eubanks;$79,568
Kyle Guy;$79,568
Jaylen Hoard;$79,568
Moses Brown;$79,568
Tariq Owens;$79,568
Marial Shayok;$79,568
BJ Johnson;$79,568
Vic Law;$79,568
Kevin Hervey;$79,568
Jared Harper;$79,568
Kenny Wooten;$79,568
Josh Gray;$79,568
Zylan Cheatham;$79,568
Jordan McLaughlin;$79,568
Kelan Martin;$79,568
Frank Mason;$79,568
Cam Reynolds;$79,568
Gabe Vincent;$79,568
Kyle Alexander;$79,568
Yuta Watanabe;$79,568
John Konchar;$79,568
Kostas Antetokounmpo;$79,568
Devontae Cacok;$79,568
Amir Coffey;$79,568
Johnathan Motley;$79,568
Brian Bowen;$79,568
Naz Long;$79,568
William Howard;$79,568
Michael Frazier;$79,568
Louis King;$79,568
Jordan Bone;$79,568
Tyler Cook;$79,568
Bol Bol;$79,568
Antonius Cleveland;$79,568
Josh Reaves;$79,568
Matt Mooney;$79,568
Adam Mokoka;$79,568
Max Strus;$79,568
Kobi Simmons;$79,568
Raymond Spalding;$79,568
Chris Chiozza;$79,568
Jeremiah Martin;$79,568
Tremont Waters;$79,568
Tacko Fall;$79,568
Charlie Brown;$79,568
Malik Newman;$65,978
