PLAYER;2000/01
Bobby Phills;$4,640,000
Bryon Russell;$4,570,000
Bo Outlaw;$4,500,000
Tariq Abdul-Wahad;$4,500,000
Bob Sura;$4,390,000
Jason Caffey;$4,380,000
Brent Barry;$4,320,000
Robert Pack;$4,320,000
Vitaly Potapenko;$4,290,000
Walt Williams;$4,250,000
Howard Eisley;$4,250,000
Brevin Knight;$4,250,000
Scott Williams;$4,200,000
Dan Majerle;$4,050,000
Sam Cassell;$4,000,000
Duane Causwell;$4,000,000
Ben Wallace;$4,000,000
Brad Miller;$4,000,000
Danny Fortson;$3,950,000
Corliss Williamson;$3,940,000
Cedric Ceballos;$3,937,500
Jahidi White;$3,922,000
Scot Pollard;$3,920,000
Rashard Lewis;$3,920,000
Cuttino Mobley;$3,920,000
Eric Williams;$3,890,000
Voshon Lenard;$3,780,000
Nick Anderson;$3,750,000
Dana Barros;$3,700,000
Michael Olowokandi;$3,697,440
Kurt Thomas;$3,680,000
Doug West;$3,680,000
Elton Brand;$3,629,160
Adonal Foyle;$3,580,000
Mark Jackson;$3,570,000
Kenyon Martin;$3,536,640
Michael Stewart;$3,520,000
Derek Strong;$3,510,000
Greg Anthony;$3,500,000
Rex Chapman;$3,500,000
Travis Best;$3,500,000
Rick Fox;$3,400,000
Adam Keefe;$3,390,000
Eric Snow;$3,380,000
Derek Fisher;$3,380,000
Lamond Murray;$3,380,000
Mike Bibby;$3,308,160
Jud Buechler;$3,260,000
Steve Francis;$3,246,960
Greg Minor;$3,240,000
Travis Knight;$3,200,000
Tony Battie;$3,200,000
Don MacLean;$3,178,500
Stromile Swift;$3,164,280
Doug Christie;$3,140,000
Darrell Armstrong;$3,100,000
Tracy Murray;$3,060,000
Mark Bryant;$3,029,268
Chucky Atkins;$3,000,000
Tyrone Nesby;$2,990,000
Raef LaFrentz;$2,970,840
Samaki Walker;$2,960,000
Baron Davis;$2,916,000
Dean Garrett;$2,880,000
Brent Price;$2,880,000
David Wesley;$2,880,000
Kevin Willis;$2,870,000
Jerome Williams;$2,870,000
Mikki Moore;$2,850,000
Darius Miles;$2,841,720
Antonio Daniels;$2,820,000
Popeye Jones;$2,812,500
Anthony Peeler;$2,740,000
Jon Barry;$2,730,000
Lawrence Funderburke;$2,700,000
Ervin Johnson;$2,700,000
Cedric Henderson;$2,700,000
Antawn Jamison;$2,678,400
Walter McCarty;$2,670,000
Lindsey Hunter;$2,650,000
Lamar Odom;$2,628,960
Malik Rose;$2,570,000
Vernon Maxwell;$2,570,000
Marcus Fizer;$2,562,000
Erick Strickland;$2,560,000
Dragan Tarlac;$2,500,000
Vince Carter;$2,425,440
Matt Maloney;$2,401,000
Mark Strickland;$2,400,000
Terry Mills;$2,400,000
Gary Trent;$2,400,000
Jonathan Bender;$2,380,680
Chris Whitney;$2,370,000
Sam Mitchell;$2,370,000
Jim Jackson;$2,330,000
Mike Miller;$2,320,080
Dale Ellis;$2,290,000
John Starks;$2,250,000
Derek Anderson;$2,250,000
Bobby Jackson;$2,250,000
Will Perdue;$2,250,000
Tony Delk;$2,250,000
Chauncey Billups;$2,250,000
A.C. Green;$2,250,000
Othella Harrington;$2,250,000
Brian Shaw;$2,250,000
Sam Perkins;$2,250,000
Maurice Taylor;$2,250,000
Joe Smith;$2,250,000
Bimbo Coles;$2,250,000
Aaron Williams;$2,250,000
Randy Brown;$2,250,000
Eric Montross;$2,240,000
Robert Traylor;$2,203,080
Michael Smith;$2,200,000
Olden Polynice;$2,200,000
Terry Porter;$2,200,000
Steve Kerr;$2,200,000
Detlef Schrempf;$2,200,000
Rodney Rogers;$2,200,000
George Lynch;$2,200,000
Grant Long;$2,200,000
Ron Harper;$2,200,000
Eric Piatkowski;$2,200,000
Shandon Anderson;$2,200,000
Carlos Rogers;$2,200,000
Terry Cummings;$2,200,000
Michael Curry;$2,200,000
John Wallace;$2,200,000
George McCloud;$2,200,000
Calbert Cheaney;$2,200,000
J.R. Reid;$2,200,000
Otis Thorpe;$2,200,000
Jamie Feick;$2,200,000
Chris Crawford;$2,200,000
Wally Szczerbiak;$2,162,280
Sean Rooks;$2,160,000
Cory Alexander;$2,160,000
Lucious Harris;$2,160,000
DerMarr Johnson;$2,107,200
Alvin Williams;$2,100,000
Cherokee Parks;$2,100,000
Matt Bullard;$2,100,000
Vinny Del Negro;$2,100,000
Eric Murdock;$2,100,000
Billy Owens;$2,100,000
Hubert Davis;$2,100,000
Clarence Weatherspoon;$2,100,000
John Williams;$2,100,000
Jason Williams;$2,011,080
Dell Curry;$2,000,000
Johnny Newman;$2,000,000
Richard Hamilton;$1,973,880
Chris Mihm;$1,923,600
Andrew DeClercq;$1,920,000
Keith Closs;$1,920,000
James Robinson;$1,870,000
Larry Hughes;$1,842,480
Aaron McKie;$1,818,000
Andre Miller;$1,808,400
Jamal Crawford;$1,762,320
Greg Foster;$1,760,000
Lorenzo Williams;$1,750,000
Jaren Jackson Jr;$1,750,000
Muggsy Bogues;$1,740,000
Darvin Ham;$1,700,000
Dirk Nowitzki;$1,693,560
Shawn Marion;$1,662,240
Joel Przybilla;$1,619,880
Paul Pierce;$1,608,840
Jason Terry;$1,579,080
Keyon Dooling;$1,538,880
Bonzi Wells;$1,528,440
Trajan Langdon;$1,500,120
Jacque Vaughn;$1,500,000
Predrag Stojakovic;$1,480,000
Jerome Moiso;$1,461,960
Michael Doleac;$1,452,000
Aleksandar Radojevic;$1,425,120
Etan Thomas;$1,388,880
Keon Clark;$1,379,400
Tony Massenburg;$1,360,000
Corey Maggette;$1,353,960
Corie Blount;$1,320,000
Courtney Alexander;$1,319,400
Gary Grant;$1,316,969
Michael Dickerson;$1,310,400
William Avery;$1,286,160
Mateen Cleaves;$1,253,400
Matt Harpring;$1,244,880
Dennis Scott;$1,200,000
Danny Ferry;$1,200,000
LaPhonso Ellis;$1,200,000
Anthony Carter;$1,200,000
Chuck Person;$1,200,000
Zan Tabak;$1,200,000
Joe Kleine;$1,200,000
Eldridge Recasner;$1,200,000
Chris Carr;$1,200,000
Anthony Johnson;$1,200,000
Jason Collier;$1,190,760
Bryce Drew;$1,182,600
Metta World Peace;$1,160,760
Elliot Perry;$1,144,000
Hidayet Turkoglu;$1,131,240
Tom Hammonds;$1,130,000
Radoslav Nesterovic;$1,123,560
Jelani McCoy;$1,110,000
Cal Bowdler;$1,102,800
Greg Buckner;$1,100,000
Sherman Douglas;$1,100,000
Desmond Mason;$1,074,720
Mirsad Turkcan;$1,069,400
James Posey;$1,047,600
Bill Curley;$1,034,500
Quentin Richardson;$1,020,960
Pat Garrity;$1,019,280
Quincy Lewis;$1,000,440
Tyrone Corbin;$1,000,000
Mario Elie;$1,000,000
Monty Williams;$1,000,000
Dee Brown;$1,000,000
Pervis Ellison;$1,000,000
David Wingate;$1,000,000
Felton Spencer;$1,000,000
Jerome Kersey;$1,000,000
Kevin Edwards;$1,000,000
Bruno Sundov;$997,000
Ruben Patterson;$990,000
Roshown McLeod;$978,600
Jamaal Magloire;$975,000
Dion Glover;$960,480
Ricky Davis;$939,360
Speedy Claxton;$936,000
Stacey Augmon;$923,500
Terry Davis;$923,500
Jeff Foster;$922,080
Brian Skinner;$901,800
Morris Peterson;$898,560
Kenny Thomas;$885,120
Fred Hoiberg;$880,000
Tyronn Lue;$865,800
Donnell Harvey;$862,560
Devean George;$849,720
Felipe Lopez;$831,120
DeShawn Stevenson;$828,120
John Crotty;$800,000
Mahmoud Abdul-Rauf;$798,500
Al Harrington;$797,880
Dalibor Bagaric;$795,000
Tim James;$783,120
Sam Jacobson;$768,500
Iakovos Tsakalidis;$763,200
Vonteego Cummings;$757,200
Vladimir Stepania;$749,160
Corey Benjamin;$749,160
Nazr Mohammed;$739,080
Mamadou N'diaye;$737,880
David Benoit;$736,000
Todd Day;$736,000
Isaiah Rider;$736,000
Jumaine Jones;$735,600
Bruce Bowen;$733,000
Scott Padgett;$730,800
Erick Barkley;$712,200
Damon Jones;$710,000
Mark Madsen;$707,040
Darrick Martin;$673,500
Reggie Slater;$673,500
Antonio Harvey;$611,000
Don Reid;$611,000
Todd Fuller;$611,000
Larry Robinson;$611,000
Emanual Davis;$610,000
John Amaechi;$600,000
Eddie Robinson;$600,000
Shammond Williams;$550,000
Shawnelle Scott;$548,500
Doug Overton;$548,500
Rick Brunson;$539,500
Roy Rogers;$523,500
Troy Hudson;$523,500
Etdrick Bohannon;$523,500
Jeff McInnis;$523,500
Tyus Edney;$523,500
Moochie Norris;$523,500
Kevin Ollie;$523,500
Ryan Bowen;$510,000
Laron Profit;$508,000
Ansu Sesay;$508,000
Kornel David;$498,500
Andrae Patterson;$498,500
Mark Pope;$498,500
William Cunningham;$498,500
Earl Boykins;$498,500
Adrian Griffin;$498,500
Gerard King;$489,500
Leon Smith;$483,680
Michael Ruffin;$440,000
Obinna Ekezie;$423,500
Calvin Booth;$423,500
Derrick Dial;$423,500
Todd MacCulloch;$423,500
Jermaine Jackson;$423,500
Lazaro Borrell;$423,500
Jonathan Kerner;$423,500
Rafer Alston;$423,500
Maceo Baston;$423,500
Lari Ketner;$423,500
Michael Hawkins;$423,500
Rodney Buford;$423,500
Evan Eschmeyer;$423,500
Mike Smith;$316,969
Garth Joseph;$316,969
Chris Carrawell;$316,969
Ira Newble;$316,969
Jabari Smith Sr;$316,969
Ruben Garces;$316,969
Paul McPherson;$316,969
Daniel Santiago;$316,969
Ademola Okulaja;$316,969
Pepe Sanchez;$316,969
Ruben Wolkowyski;$316,969
Olumide Oyedeji;$316,969
Pete Mickeal;$316,969
Lavor Postell;$316,969
Michael Redd;$316,969
Jason Hart;$316,969
Eddie House;$316,969
Mike Penberthy;$316,969
Stanislav Medvedenko;$316,969
Zendon Hamilton;$316,969
Dan Langhi;$316,969
Chris Porter;$316,969
Marc Jackson;$316,969
Torraye Braggs;$316,969
Brian Cardinal;$316,969
Eduardo Najera;$316,969
Khalid El-Amin;$316,969
Jake Voskuhl;$316,969
AJ Guyton;$316,969
Terrance Roberson;$316,969
Lee Nailon;$316,969
Stephen Jackson;$316,969
Soumaila Samake;$316,969
Chris Herren;$316,969
Milt Palacio;$316,969
Mark Blount;$316,969
Hanno Mottola;$316,969
Mark Karcher;$50,000
Jamal Robinson;$40,000
Anthony Miller;$40,000
