PLAYER;2004/05
Christian Laettner;$6,600,000
Desmond Mason;$6,529,630
Jonathan Bender;$6,525,000
Adonal Foyle;$6,500,000
Al Harrington;$6,325,000
Howard Eisley;$6,301,923
Sam Cassell;$6,250,000
Vitaly Potapenko;$6,191,250
Jerome Williams;$6,187,500
Jahidi White;$6,166,466
Radoslav Nesterovic;$6,160,000
Metta World Peace;$6,157,895
Kenny Thomas;$6,000,000
Mike Miller;$6,000,000
Stromile Swift;$5,993,105
Calvin Booth;$5,900,700
Ruben Patterson;$5,899,400
Todd MacCulloch;$5,899,400
Joe Smith;$5,899,400
Clarence Weatherspoon;$5,899,400
Cuttino Mobley;$5,884,500
Kurt Thomas;$5,884,500
Alvin Williams;$5,850,000
Danny Fortson;$5,818,136
Quentin Richardson;$5,800,000
Scot Pollard;$5,792,250
Jamal Crawford;$5,760,000
Corliss Williamson;$5,500,000
Aaron McKie;$5,500,000
Reggie Miller;$5,500,000
Malik Rose;$5,462,500
Larry Hughes;$5,455,200
Jerome James;$5,455,200
Chauncey Billups;$5,455,200
Ricky Davis;$5,455,200
Alonzo Mourning;$5,408,700
Michael Olowokandi;$5,408,700
James Posey;$5,408,700
Juwan Howard;$5,408,700
Scottie Pippen;$5,408,700
Gary Payton;$5,408,700
Kwame Brown;$5,361,873
Clifford Robinson;$5,287,500
Nazr Mohammed;$5,250,000
Stephen Jackson;$5,100,000
Eddie Robinson;$5,055,556
Donyell Marshall;$5,023,850
Etan Thomas;$4,903,000
Hidayet Turkoglu;$4,903,000
Troy Hudson;$4,903,000
Brian Cardinal;$4,903,000
Vlade Divac;$4,903,000
Derek Fisher;$4,903,000
Antonio McDyess;$4,903,000
Marquis Daniels;$4,903,000
Mark Blount;$4,903,000
Lamond Murray;$4,875,000
Eric Snow;$4,875,000
Ervin Johnson;$4,837,633
Tyson Chandler;$4,801,102
Tony Battie;$4,800,000
Rick Fox;$4,800,000
Michael Stewart;$4,800,000
Anthony Mason;$4,710,435
Matt Harpring;$4,690,000
Devean George;$4,546,000
Brian Skinner;$4,500,000
Jeff Foster;$4,500,000
Derrick Coleman;$4,500,000
David Wesley;$4,455,000
Yao Ming;$4,436,880
Morris Peterson;$4,400,000
Elden Campbell;$4,400,000
Trenton Hassell;$4,350,000
LeBron James;$4,320,360
Pau Gasol;$4,318,481
Brent Barry;$4,264,900
Marc Jackson;$4,225,000
Chucky Atkins;$4,200,000
Dwight Howard;$4,179,720
Jason Caffey;$4,148,148
Gordan Giricek;$4,000,000
Carlos Arroyo;$4,000,000
Greg Ostertag;$4,000,000
Shawn Bradley;$4,000,000
Eddy Curry;$3,896,402
Darko Milicic;$3,865,440
Moochie Norris;$3,850,000
Eduardo Najera;$3,809,524
Aaron Williams;$3,790,257
Emeka Okafor;$3,739,680
Jeff McInnis;$3,600,000
Eric Williams;$3,580,000
Mike Dunleavy;$3,565,080
Jason Richardson;$3,534,018
Rafer Alston;$3,500,000
Carmelo Anthony;$3,471,360
Evan Eschmeyer;$3,407,655
Chris Mihm;$3,371,393
Ben Gordon;$3,358,320
Speedy Claxton;$3,300,000
Voshon Lenard;$3,250,000
Chris Crawford;$3,250,000
Matt Maloney;$3,237,500
Drew Gooden;$3,214,080
Shane Battier;$3,212,402
Bob Sura;$3,200,000
Bobby Jackson;$3,150,000
Othella Harrington;$3,150,000
Chris Bosh;$3,129,720
Mike James;$3,100,000
Shaun Livingston;$3,027,840
Bruce Bowen;$3,000,000
Arvydas Sabonis;$3,000,000
George Lynch;$3,000,000
Toni Kukoc;$3,000,000
Michael Redd;$3,000,000
Stanislav Medvedenko;$3,000,000
Pat Garrity;$2,937,500
Nikoloz Tskitishvili;$2,910,600
Iakovos Tsakalidis;$2,900,000
Dwyane Wade;$2,834,160
Eric Piatkowski;$2,750,000
Devin Harris;$2,741,880
Kevin Ollie;$2,704,350
Ira Newble;$2,704,350
Rodney Rogers;$2,700,000
Tom Gugliotta;$2,700,000
Tony Delk;$2,700,000
DeSagana Diop;$2,695,164
Greg Buckner;$2,647,824
Dajuan Wagner;$2,643,600
Chris Kaman;$2,574,240
Predrag Drobnjak;$2,550,000
Andres Nocioni;$2,525,000
Damon Jones;$2,503,000
DeShawn Stevenson;$2,500,000
Andrew DeClercq;$2,500,000
Zeljko Rebraca;$2,500,000
Earl Boykins;$2,500,000
Lucious Harris;$2,500,000
Josh Childress;$2,490,360
Jim Jackson;$2,420,000
Michael Doleac;$2,400,000
Joe Johnson;$2,358,954
Kirk Hinrich;$2,349,840
Kedrick Brown;$2,332,388
Vladimir Radmanovic;$2,300,984
Darrell Armstrong;$2,275,000
Luol Deng;$2,273,400
Richard Jefferson;$2,266,794
Nen?;$2,260,280
Troy Murphy;$2,231,808
Chris Wilcox;$2,210,880
Antonio Daniels;$2,200,000
Anthony Johnson;$2,200,000
TJ Ford;$2,152,800
Marko Jaric;$2,100,000
Rafael Araujo;$2,082,720
Amare Stoudemire;$2,032,200
Mike Sweetney;$1,978,920
Marcus Haislip;$1,976,380
Nick Collison;$1,969,680
Malik Allen;$1,950,625
Caron Butler;$1,930,680
Andre Iguodala;$1,914,480
Jason Collins;$1,887,864
Jarvis Hayes;$1,879,920
Jared Jeffries;$1,834,080
Luke Jackson;$1,818,720
Jon Barry;$1,800,000
Rodney White;$1,797,845
Mickael Pietrus;$1,785,960
Jerome Moiso;$1,760,000
Melvin Ely;$1,742,400
Brendan Haywood;$1,735,305
Andris Biedrins;$1,727,760
Steven Hunter;$1,720,046
Jarron Collins;$1,700,000
Charlie Ward;$1,700,000
Cezary Trybanski;$1,700,000
Jake Voskuhl;$1,687,500
Jumaine Jones;$1,687,500
Andrei Kirilenko;$1,671,694
Gerald Wallace;$1,652,453
Erick Strickland;$1,650,000
Robert Swift;$1,641,360
Marcus Banks;$1,611,840
Anthony Peeler;$1,600,000
Darius Songaila;$1,600,000
Ibo Kutluay;$1,600,000
Chris Andersen;$1,600,000
Fred Hoiberg;$1,600,000
Maurice Williams;$1,600,000
Wesley Person;$1,600,000
Tyronn Lue;$1,600,000
Calbert Cheaney;$1,600,000
Lindsey Hunter;$1,600,000
Scott Williams;$1,600,000
Robert Traylor;$1,600,000
Ron Mercer;$1,600,000
Samuel Dalembert;$1,599,549
Fred Jones;$1,572,480
Sebastian Telfair;$1,559,280
Jamaal Tinsley;$1,554,326
Primoz Brezec;$1,554,326
Jay Williams;$1,550,551
Tony Parker;$1,545,441
Luke Ridnour;$1,531,200
Zach Randolph;$1,504,272
Joel Przybilla;$1,500,000
Jason Collier;$1,500,000
Bostjan Nachbar;$1,493,880
Kris Humphries;$1,481,400
Earl Watson;$1,458,000
Reece Gaines;$1,454,640
Mike Wilks;$1,440,092
Jiri Welsch;$1,419,240
Al Jefferson;$1,407,240
Jason Hart;$1,400,000
Eddie House;$1,388,327
Troy Bell;$1,381,920
Juan Dixon;$1,348,200
Walter McCarty;$1,337,500
Kirk Snyder;$1,336,920
Raja Bell;$1,320,000
Daniel Santiago;$1,320,000
Zarko Cabarkapa;$1,312,800
Kevin Willis;$1,300,000
Curtis Borchardt;$1,280,880
Nate Huffman;$1,280,000
Josh Smith;$1,270,080
David West;$1,247,160
Ryan Humphrey;$1,223,160
JR Smith;$1,206,600
John Amaechi;$1,200,000
Rasual Butler;$1,200,000
Aleksandar Pavlovic;$1,191,000
Kareem Rush;$1,174,200
Dorell Wright;$1,152,240
Dahntay Jones;$1,143,360
Qyntel Woods;$1,127,280
Jameer Nelson;$1,106,160
Tony Massenburg;$1,100,000
Robert Horry;$1,100,000
Vladimir Stepania;$1,100,000
Stacey Augmon;$1,100,000
Bryon Russell;$1,100,000
Avery Johnson;$1,100,000
Steve Smith;$1,100,000
Kenny Anderson;$1,100,000
Boris Diaw;$1,097,640
Casey Jacobsen;$1,082,160
Pavel Podkolzin;$1,061,880
Zoran Planinic;$1,053,720
Tayshaun Prince;$1,038,960
Viktor Khryapa;$1,019,400
Travis Outlaw;$1,011,600
Travis Best;$1,000,000
Raul Lopez;$997,320
Samaki Walker;$995,046
Brian Cook;$971,160
Frank Williams;$957,480
Nenad Krstic;$939,480
Delonte West;$939,480
Rick Brunson;$932,546
Darvin Ham;$932,546
Amal McCaskill;$932,546
Brevin Knight;$932,546
Jacque Vaughn;$932,546
John Salmons;$925,680
Kendall Gill;$912,195
Carlos Delfino;$901,920
Tony Allen;$901,920
Ndudi Ebi;$901,440
Maciej Lampe;$900,000
Brian Scalabrine;$900,000
Chris Jefferies;$899,040
Dan Dickau;$893,400
Reggie Evans;$880,000
Kendrick Perkins;$875,400
Kevin Martin;$872,040
Bruno Sundov;$870,046
Mikki Moore;$870,046
Mark Pope;$870,046
Adrian Griffin;$870,046
Leandro Barbosa;$870,000
Josh Howard;$863,640
Sasha Vujacic;$846,840
Michael Curry;$845,122
Beno Udrih;$841,680
David Harrison;$835,560
Bobby Simmons;$825,000
Milt Palacio;$807,546
Anthony Carter;$807,546
Zendon Hamilton;$807,546
Scott Padgett;$807,546
Ryan Bowen;$807,046
Didier Ilunga-Mbenga;$800,000
Anderson Varejao;$788,000
Loren Woods;$755,000
Keith McLeod;$750,000
Mamadou N'diaye;$750,000
Michael Ruffin;$745,046
Laron Profit;$745,046
Sean Marks;$745,046
Lee Nailon;$745,046
Mark Madsen;$745,046
Wang Zhizhi;$745,046
Keyon Dooling;$745,046
Ansu Sesay;$745,046
DerMarr Johnson;$745,046
Rodney Buford;$745,046
Mateen Cleaves;$735,960
Marcus Fizer;$735,960
Aleksandar Radojevic;$720,046
Michael Bradley;$720,046
Jamison Brewer;$720,046
Tierre Brown;$720,046
Eddie Gill;$720,046
Jabari Smith Sr;$720,046
Devin Brown;$695,046
Maurice Evans;$695,046
Matt Barnes;$695,046
Richie Frahm;$695,046
Ronald Murray;$695,046
Junior Harrington;$695,046
Eddie Griffin;$695,046
Dan Gadzuric;$695,046
Smush Parker;$695,046
Jannero Pargo;$695,046
Tamar Slay;$695,046
Jamal Sampson;$695,046
Steve Blake;$620,046
Linton Johnson;$620,046
Willie Green;$620,046
Kyle Korver;$620,046
Josh Davis;$620,046
Brandon Hunter;$620,046
Alex Garcia;$620,046
Zaza Pachulia;$620,046
Udonis Haslem;$620,046
Jerome Beasley;$620,046
Luke Walton;$620,046
Quinton Ross;$620,046
James Jones;$620,046
Ronald Dupree;$620,046
Francisco Elson;$620,046
Tommy Smith;$620,046
Theron Smith;$620,046
Keith Bogans;$620,046
Jason Kapono;$620,046
Peter John Ramos;$600,000
Lonny Baxter;$542,475
Efthimios Rentzias;$516,865
Kaniel Dickens;$483,938
Lionel Chalmers;$450,000
Royal Ivey;$425,000
Donta Smith;$425,000
Pape Sow;$385,277
Matt Bonner;$385,277
Romain Sato;$385,277
Erik Daniels;$385,277
Jackson Vroman;$385,277
Mario Kasun;$385,277
Damien Wilkins;$385,277
Trevor Ariza;$385,277
Antonio Burks;$385,277
Andre Emmett;$385,277
John Edwards;$385,277
Andre Barrett;$385,277
Luis Flores;$385,277
Horace Jenkins;$385,277
Arthur Johnson;$385,277
Jared Reiner;$385,277
Chris Duhon;$385,277
Bernard Robinson;$385,277
Justin Reed;$385,277
Matt Freije;$380,579
Corsley Edwards;$319,498
Tony Bobbitt;$305,403
Roger Mason;$203,428
Jelani McCoy;$167,418
Anthony Goldwire;$116,713
Yuta Tabuse;$108,066
Awvee Storey;$84,573
Courtney Alexander;$79,029
Tremaine Fowlkes;$79,029
Geno Carlisle;$65,779
Britton Johnsen;$45,369
Anthony Miller;$34,118
